41962611,2025-11-23 15:49:16 +0800

-	-	firmware/.cache/clangd/index/AsyncTCP.h.FA2B9925AFD9A7AF.idx
-	-	firmware/.cache/clangd/index/AsyncWebHeader.cpp.B571FD0420D78C48.idx
-	-	firmware/.cache/clangd/index/AsyncWebSocket.cpp.35CB93263A26E1D0.idx
-	-	firmware/.cache/clangd/index/AsyncWebSocket.h.4BF3503CC05C7FCE.idx
-	-	firmware/.cache/clangd/index/BackPort_SHA1Builder.cpp.83D826B3E85EEB6C.idx
-	-	firmware/.cache/clangd/index/BackPort_SHA1Builder.h.2D60315CBCE96E71.idx
-	-	firmware/.cache/clangd/index/BasicJsonDocument.hpp.11F76EA8B6487987.idx
-	-	firmware/.cache/clangd/index/ChunkPrint.cpp.5EC18B88990EC6EA.idx
-	-	firmware/.cache/clangd/index/ChunkPrint.h.CC2691E9B54A8A57.idx
-	-	firmware/.cache/clangd/index/CollectionData.hpp.CA8675CF12A06C59.idx
-	-	firmware/.cache/clangd/index/CollectionImpl.hpp.F24B5A72E1A7387C.idx
-	-	firmware/.cache/clangd/index/Configuration.hpp.EFF08EA12CB833CE.idx
-	-	firmware/.cache/clangd/index/Converter.hpp.0415627EDDA3A342.idx
-	-	firmware/.cache/clangd/index/ConverterImpl.hpp.01B7A50E83B47002.idx
-	-	firmware/.cache/clangd/index/CountingDecorator.hpp.DE3C01261F5D79C6.idx
-	-	firmware/.cache/clangd/index/DeserializationError.hpp.DEAC493DADBFCB5C.idx
-	-	firmware/.cache/clangd/index/DeserializationOptions.hpp.5BCDB47BB3796A2E.idx
-	-	firmware/.cache/clangd/index/DummyWriter.hpp.DACB0EFB4530B7E6.idx
-	-	firmware/.cache/clangd/index/DynamicJsonDocument.hpp.FFEC99FE6180FC23.idx
-	-	firmware/.cache/clangd/index/ESPAsyncWebServer.h.F77CF6FCC54514DB.idx
-	-	firmware/.cache/clangd/index/ElementProxy.hpp.85FFCD71D644D3DB.idx
-	-	firmware/.cache/clangd/index/EscapeSequence.hpp.2ADF1B947682EB36.idx
-	-	firmware/.cache/clangd/index/FastLED.cpp.687E1B2379A398B8.idx
-	-	firmware/.cache/clangd/index/FastLED.h.7DCCEF5EA78E88FE.idx
-	-	firmware/.cache/clangd/index/Filter.hpp.FFF0DF22BD90ACEC.idx
-	-	firmware/.cache/clangd/index/FlashReader.hpp.1E7B072B2F544ED1.idx
-	-	firmware/.cache/clangd/index/FlashString.hpp.58DD0BCF3FBA4421.idx
-	-	firmware/.cache/clangd/index/FloatParts.hpp.975E06CD33497A25.idx
-	-	firmware/.cache/clangd/index/FloatTraits.hpp.F016B6A53964C493.idx
-	-	firmware/.cache/clangd/index/IsString.hpp.B49602DB4AC1DEC4.idx
-	-	firmware/.cache/clangd/index/IteratorReader.hpp.4CB7931460ED2ACB.idx
-	-	firmware/.cache/clangd/index/JsonArray.hpp.BF5577EE73663CE8.idx
-	-	firmware/.cache/clangd/index/JsonArrayConst.hpp.0F2ECE55C4625B42.idx
-	-	firmware/.cache/clangd/index/JsonArrayImpl.hpp.6EAAA05AE2F27857.idx
-	-	firmware/.cache/clangd/index/JsonArrayIterator.hpp.C8BED324C623C6B5.idx
-	-	firmware/.cache/clangd/index/JsonDeserializer.hpp.DB182394313D71FD.idx
-	-	firmware/.cache/clangd/index/JsonDocument.hpp.01245342CC7CBD10.idx
-	-	firmware/.cache/clangd/index/JsonFloat.hpp.451384C18E2DA4BE.idx
-	-	firmware/.cache/clangd/index/JsonInteger.hpp.20C1F54A01783B5F.idx
-	-	firmware/.cache/clangd/index/JsonObject.hpp.48BC7E8E20F6CC0A.idx
-	-	firmware/.cache/clangd/index/JsonObjectConst.hpp.3C6AB2ACEC0722F0.idx
-	-	firmware/.cache/clangd/index/JsonObjectImpl.hpp.7A32943A6F1C1090.idx
-	-	firmware/.cache/clangd/index/JsonObjectIterator.hpp.3304300FC0B01F52.idx
-	-	firmware/.cache/clangd/index/JsonPair.hpp.F6D47A3E7300724F.idx
-	-	firmware/.cache/clangd/index/JsonSerializer.hpp.6B5CAD0AAE1A5A5C.idx
-	-	firmware/.cache/clangd/index/JsonString.hpp.3547D5E978EC4B2B.idx
-	-	firmware/.cache/clangd/index/JsonString.hpp.B10C3703412A0E4B.idx
-	-	firmware/.cache/clangd/index/JsonVariant.hpp.C905063823AC62A5.idx
-	-	firmware/.cache/clangd/index/JsonVariantConst.hpp.27AB0197E8BB6297.idx
-	-	firmware/.cache/clangd/index/Latch.hpp.B7578C52EB7E7089.idx
-	-	firmware/.cache/clangd/index/MemberProxy.hpp.651B79218693C70A.idx
-	-	firmware/.cache/clangd/index/MemoryPool.hpp.636619D56C8334D9.idx
-	-	firmware/.cache/clangd/index/Middleware.cpp.202C9EC93DCE4929.idx
-	-	firmware/.cache/clangd/index/MsgPackDeserializer.hpp.381059D0AF014792.idx
-	-	firmware/.cache/clangd/index/MsgPackSerializer.hpp.90418CC99AC3BDDE.idx
-	-	firmware/.cache/clangd/index/Namespace.hpp.6AC7F48B0065E583.idx
-	-	firmware/.cache/clangd/index/NestingLimit.hpp.13710DD897229F6F.idx
-	-	firmware/.cache/clangd/index/OjectFLED.cpp.8193DCE95307B640.idx
-	-	firmware/.cache/clangd/index/PrettyJsonSerializer.hpp.C83A8A74173A193E.idx
-	-	firmware/.cache/clangd/index/PrintWriter.hpp.035929C8050F001B.idx
-	-	firmware/.cache/clangd/index/RamReader.hpp.B6EF096CA6831ADB.idx
-	-	firmware/.cache/clangd/index/RamString.hpp.500506FE5E6657A8.idx
-	-	firmware/.cache/clangd/index/Reader.hpp.F5ABDA51CE4DDE45.idx
-	-	firmware/.cache/clangd/index/SerializedValue.hpp.04979D79A8C89C41.idx
-	-	firmware/.cache/clangd/index/SlotFunctions.hpp.F98F825A010B2F10.idx
-	-	firmware/.cache/clangd/index/StaticJsonDocument.hpp.9ACE3DE76F1D30AD.idx
-	-	firmware/.cache/clangd/index/StaticStringWriter.hpp.41E34B4DA0595B37.idx
-	-	firmware/.cache/clangd/index/StoragePolicy.hpp.AE9217010D0192D1.idx
-	-	firmware/.cache/clangd/index/StringAdapter.hpp.BF8BA7428262897D.idx
-	-	firmware/.cache/clangd/index/StringAdapters.hpp.FE66746492DAB088.idx
-	-	firmware/.cache/clangd/index/StringCopier.hpp.BA03EDC51DF64D3A.idx
-	-	firmware/.cache/clangd/index/StringMover.hpp.003CF015EEB1FE98.idx
-	-	firmware/.cache/clangd/index/StringObject.hpp.DE53B933F5EE493A.idx
-	-	firmware/.cache/clangd/index/StringStorage.hpp.823B4F388CE50751.idx
-	-	firmware/.cache/clangd/index/StringTraits.hpp.A7317948BA96BD03.idx
-	-	firmware/.cache/clangd/index/TextFormatter.hpp.FEA8FCFA7972091F.idx
-	-	firmware/.cache/clangd/index/Utf16.hpp.779B7A1D8E9C80A5.idx
-	-	firmware/.cache/clangd/index/Utf8.hpp.2C0C115200005413.idx
-	-	firmware/.cache/clangd/index/Utilities.hpp.5CB3020C43EA47C7.idx
-	-	firmware/.cache/clangd/index/VariantAttorney.hpp.86DD14A653C7C733.idx
-	-	firmware/.cache/clangd/index/VariantCompare.hpp.959B09D45D4D3545.idx
-	-	firmware/.cache/clangd/index/VariantContent.hpp.D7C2FFEF6DAB86FB.idx
